gain	2	122	-94.08
gain	122	2	-92.02
gain	2	123	-98.60
gain	123	2	-99.74
gain	2	124	-99.66
gain	124	2	-99.49
gain	2	125	-101.12
gain	125	2	-101.34
gain	2	126	-98.35
gain	126	2	-97.85
gain	2	127	-101.47
gain	127	2	-101.02
gain	2	128	-106.68
gain	128	2	-106.89
gain	2	129	-104.77
gain	129	2	-103.35
gain	2	130	-102.18
gain	130	2	-101.28
gain	2	131	-109.74
gain	131	2	-109.83
gain	2	132	-103.38
gain	132	2	-103.38
gain	2	133	-109.30
gain	133	2	-109.55
gain	2	134	-110.63
gain	134	2	-109.26
gain	2	135	-102.51
gain	135	2	-100.57
gain	2	136	-93.82
gain	136	2	-92.90
gain	2	137	-101.83
gain	137	2	-102.07
gain	2	138	-99.05
gain	138	2	-98.99
